FIPS,Week,Confirmed,Deaths,Incident_Rate,New_Cases,Risk_Category,scaled_new_cases,scaled_incidence
45,40,6086133,89499,16886.6938701309,109341.0,High,-0.03789466760181735,1.587781816378058
45,41,6164413,91690,17103.890963285758,78280.0,High,-0.0884206873360122,1.6455194297352915
45,42,6220949,93596,17260.756763727797,56536.0,High,-0.12379101582190553,1.687219144972447
45,43,6263885,95302,17379.887760044825,42936.0,High,-0.14591373783294992,1.718887798103594
45,44,6302981,96552,17488.364223432436,39096.0,High,-0.15216015345959774,1.7477241513459851
45,45,6335565,97447,17578.772374727247,32584.0,High,-0.16275303329312135,1.7717573960270283
45,46,6368915,98392,17671.305883372042,33350.0,High,-0.161507003509264,1.7963556255296316
45,47,6401240,99044,17760.99540861771,32325.0,High,-0.16317434101377287,1.8201978374838037
45,48,6434777,99654,17854.047770819223,33537.0,High,-0.16120281608161213,1.8449339940903642
45,49,6484566,100335,17992.193223950126,49789.0,High,-0.1347661632784141,1.8816572699136047
45,50,6535269,100997,18132.874677887663,50703.0,High,-0.13327938622561303,1.9190546921166163
45,51,6593452,101649,18294.31027409396,58183.0,High,-0.1211118891195386,1.9619691984779335
45,52,5735496,87513,18566.111848512075,0.0,High,-0.21575647255840597,2.0342223487650393
46,1,711548,10728,11490.270746775232,711548.0,High,0.9416978363764922,0.15324792238069698
46,2,729482,11235,11779.873859386982,17934.0,High,-0.18658375957707726,0.23023326458832455
46,3,743131,11710,12000.281625866171,13649.0,High,-0.19355404368129236,0.2888243728626587
46,4,753136,12160,12161.845088656435,10005.0,High,-0.19948163184366338,0.33177287006279926
46,5,760524,12507,12281.148523248588,7388.0,High,-0.2037386291600533,0.36348736254802116
46,6,767629,12740,12395.88199682428,7105.0,High,-0.20419897697837136,0.39398701998000446
46,7,775023,12935,12515.28232104929,7394.0,High,-0.20372886913563668,0.4257272686854358
46,8,782356,13090,12633.697600673577,7333.0,High,-0.20382809605053914,0.4572056624853986
46,9,790054,13247,12758.006999630044,7698.0,High,-0.2032343612318604,0.49025089301480235
46,10,797903,13327,12884.754787680096,7849.0,High,-0.20298873395070835,0.5239443217528233
46,11,805473,13411,13006.997207802264,7570.0,High,-0.203442575086082,0.5564400862510803
46,12,814847,13481,13158.371110870325,9374.0,High,-0.2005080610781464,0.5966798876258053
46,13,824370,13550,13312.15110648768,9523.0,High,-0.20026568713846657,0.6375593018024095
46,14,832902,13583,13449.92816441137,8532.0,High,-0.2018777178379478,0.6741846469410002
46,15,842655,13642,13607.42226262161,9753.0,High,-0.19989155286916213,0.7160513828923218
46,16,850609,13684,13735.865619246671,7954.0,High,-0.2028179335234172,0.7501955454840171
46,17,856544,13737,13831.70561441511,5935.0,High,-0.20610218173961561,0.7756727399750555
46,18,861075,13823,13904.87343549484,4531.0,High,-0.20838602745310875,0.7951229789369583
46,19,864383,13901,13958.291919743731,3308.0,High,-0.21037544576336661,0.8093232416793928
46,20,866635,13975,13994.657828609666,2252.0,High,-0.2120932100606948,0.818990409664872
46,21,868376,14037,14022.771970410551,1741.0,High,-0.21292443880684506,0.8264640062291344
46,22,869535,14121,14041.487817824236,1159.0,High,-0.21387116117525887,0.8314392494330288
46,23,870171,14168,14051.758118907155,636.0,High,-0.2147219099702424,0.8341694087752866
46,24,870654,14185,14059.557734352204,483.0,High,-0.21497079059286667,0.8362427845021901
46,25,871195,14199,14068.29394958154,541.0,High,-0.2148764436901725,0.8385651370244562
46,26,871837,14242,14078.66114029732,642.0,High,-0.21471214994582577,0.8413210525869245
46,27,872384,14270,14087.494245159514,547.0,High,-0.21486668366575587,0.8436691613294005
46,28,872998,14280,14097.409284255293,614.0,High,-0.21475769672643674,0.8463048811975562
46,29,874132,14295,14115.7214248654,1134.0,High,-0.2139118279436615,0.8511728068172414
46,30,875780,14309,14142.333777356993,1648.0,High,-0.21307571918530294,0.8582471819682499
46,31,878071,14343,14179.3294688365,2291.0,High,-0.21202976990198663,0.8680817653850931
46,32,883364,14370,14264.80227328916,5293.0,High,-0.2071465043521958,0.8908030443136631
46,33,893283,14401,14424.976984675128,9919.0,High,-0.1996215255269685,0.9333823690241267
46,34,908089,14428,14664.068302023716,14806.0,High,-0.1916719856396175,0.9969401350956185
46,35,928193,14496,14988.713165185682,20104.0,High,-0.1830538840797268,1.0832406436125228
46,36,947257,14551,15296.563825318972,19064.0,High,-0.18474562164527725,1.1650767406263633
46,37,970548,14660,15672.673231800534,23291.0,High,-0.17786968444375634,1.265058094778135
46,38,991174,14794,16005.74749302112,20626.0,High,-0.18220476195547936,1.3535993944533065
46,39,1010490,14957,16317.667517734437,19316.0,High,-0.1843357006197785,1.4365172527159669
46,40,1028011,15145,16600.60139395115,17521.0,High,-0.18725557459108913,1.5117297084324752
46,41,1042896,15256,16840.96842479903,14885.0,High,-0.1915434786514651,1.5756265980700646
46,42,1058129,15422,17086.955054352664,15233.0,High,-0.19097739723530013,1.6410173484798343
46,43,1075056,15601,17360.29685691646,16927.0,High,-0.1882218170083362,1.7136799383955537
46,44,1091647,15772,17628.21284004022,16591.0,High,-0.1887683783756679,1.7849001799795143
46,45,1108988,15920,17908.240027271204,17341.0,High,-0.18754837532358826,1.8593399490897236
46,46,1128607,16074,18225.052978443833,19619.0,High,-0.1838428193867383,1.9435584964729868
46,47,1146054,16212,18506.79188252197,17447.0,High,-0.187375948225561,2.0184532921402396
46,48,1166812,16400,18841.997715665424,20758.0,High,-0.18199004141831335,2.10756122866003
46,49,1190535,16675,19225.08317571274,23723.0,High,-0.17716696268575843,2.2093970306669197
46,50,1208442,16931,19514.250284976635,17907.0,High,-0.18662767968695212,2.286266469883603
46,51,1224739,17138,19777.41867609037,16297.0,High,-0.18924661957208314,2.356224656677275
46,52,1066117,14839,20085.27202760235,0.0,High,-0.21575647255840597,2.438061469141677
47,1,4356766,51655,9116.653681062204,4356766.0,Low,6.871267283704082,-0.4777319052386281
47,2,4633404,56707,9696.140202523551,276638.0,Low,0.2342424665365425,-0.32368670953240125
47,3,4826451,60127,10100.355579501373,193047.0,High,0.09826743303468867,-0.21623393099841748
47,4,4972957,64759,10407.58369899493,146506.0,High,0.022560550305569766,-0.13456332427836493
47,5,5096726,70406,10666.774216450942,123769.0,High,-0.014425062221277023,-0.06566257765526537
47,6,5206998,75004,10897.852151874966,110272.0,High,-0.03638023714650248,-0.004235012962271984
47,7,5280283,77045,11051.514324530945,73285.0,High,-0.0965459076628627,0.03661308027679252
47,8,5343309,78841,11183.567525359374,63026.0,High,-0.11323392274457625,0.07171684958267795
47,9,5405334,80305,11313.66483183555,62025.0,High,-0.11486222015141857,0.10630068250158055
47,10,5465352,81186,11439.538661630237,60018.0,High,-0.11812694831878372,0.13976178647362225
47,11,5526562,81676,11567.813953153673,61210.0,High,-0.11618795680134512,0.17386127223417075
47,12,5585807,82111,11691.76954217722,59245.0,High,-0.11938436479779382,0.20681244928978187
47,13,5641665,82890,11808.72365697939,55858.0,High,-0.12489389858098554,0.23790242090450622
47,14,5695647,83433,11921.784809867617,53982.0,High,-0.1279455328819208,0.26795752448054394
47,15,5758466,83831,12053.289941904291,62819.0,High,-0.11357064358695024,0.30291560038173465
47,16,5826163,84393,12195.072409719158,67697.0,High,-0.10563574373622417,0.3406057056617929
47,17,5876694,84816,12300.933361152358,50531.0,High,-0.1335591735922233,0.36874677603570044
47,18,5918245,85200,12387.931960313628,41551.0,High,-0.14816667680245701,0.39187365774499205
47,19,5954168,85663,12463.130345527252,35923.0,High,-0.15732157970526273,0.41186368259977646
47,20,5982589,86070,12522.652289804217,28421.0,High,-0.1695248635675315,0.427686431214943
47,21,6003409,86493,12566.269779792234,20820.0,High,-0.18188918783267477,0.43928129068548655
47,22,6018099,86808,12597.01811250212,14690.0,High,-0.1918606794450058,0.4474551355541988
47,23,6029850,86985,12621.612176565674,11751.0,High,-0.19664146473842192,0.45399298806943483
47,24,6040055,87115,12642.938746534875,10205.0,High,-0.19915629769644214,0.45966224097347735
47,25,6048857,87331,12661.380633817713,8802.0,High,-0.20143851673919913,0.46456465721693496
47,26,6059315,87509,12683.27828310046,10458.0,High,-0.19874475000020725,0.47038572042434246
47,27,6075300,87660,12716.752316709792,15985.0,High,-0.18975414084174827,0.4792841397446444
47,28,6101872,87934,12772.393850266517,26572.0,High,-0.17253257775859188,0.49407535681130754
47,29,6147356,88186,12867.59465451354,45484.0,High,-0.1417689807973513,0.5193826348557391
47,30,6232694,88639,13046.365490174943,85338.0,High,-0.0769396452805746,0.5669053767075762
47,31,6367197,89178,13328.133513239356,134503.0,High,0.0030356214600869846,0.641807913089709
47,32,6550227,89964,13711.55365411479,183030.0,High,0.0819730722711128,0.743732683470766
47,33,6792374,91191,14218.854076851549,242147.0,High,0.17813696617750335,0.8785886119663316
47,34,7097864,92722,14858.944037114048,305490.0,High,0.2811751706146787,1.048744050525233
47,35,7440017,94569,15575.828476056236,342153.0,High,0.3408137998125405,1.2393138042739644
47,36,7841953,96502,16417.890153542518,401936.0,High,0.4380610564291778,1.4631594867895328
47,37,8191359,99400,17150.356899468577,349406.0,High,0.35261204266151885,1.6578714931015022
47,38,8413316,102689,17615.85975530444,221957.0,High,0.14529448401551906,1.7816163532031806
47,39,8579874,105575,17965.071617738835,166558.0,High,0.055178551905971394,1.8744475195881796
47,40,8708500,107956,18234.941109171577,128626.0,High,-0.006524322456009184,1.9461870632760299
47,41,8806582,109937,18440.55685630084,98082.0,High,-0.05620935341963712,2.0008460015494056
47,42,8880244,112123,18594.825669985858,73662.0,High,-0.09593265279535065,2.041855358480689
47,43,8937009,113737,18713.683382499843,56765.0,High,-0.1234185082233372,2.0734513644399626
47,44,8985549,114921,18815.44218545736,48540.0,High,-0.13679787502781074,2.1005019586054514
47,45,9039085,116073,18927.81720642308,53536.0,High,-0.12867102803022415,2.1303746673847708
47,46,9100689,117140,19056.945979118413,61604.0,High,-0.11554704853131928,2.1647010344778224
47,47,9161541,118276,19184.386616260515,60852.0,High,-0.11677030492487114,2.198578643641146
47,48,9231237,120415,19330.409295681813,69696.0,High,-0.10238402893474786,2.237395926521645
47,49,9321610,123309,19519.716858457978,90373.0,High,-0.06874935812427986,2.2877196518828193
47,50,9410400,125032,19705.821774973916,88790.0,High,-0.07132437789953598,2.3371920161654125
47,51,9553553,135495,20006.00658293375,143153.0,High,0.01710632332740566,2.4169902958106335
47,52,8434580,124026,20607.091965538828,0.0,High,-0.21575647255840597,2.576777127721835
48,1,13412147,205768,6597.93368582248,13412147.0,Low,21.601390560696228,-1.1472845181578053
48,2,14507488,220098,7137.784254844433,1095341.0,Low,1.566002678198901,-1.0037757677775745
48,3,15520812,235426,7636.990134662822,1013324.0,Low,1.4325880244356783,-0.8710716157286261
48,4,16394197,251570,8067.408904438135,873385.0,Low,1.2049533482957122,-0.7566531760063934
48,5,17340225,266796,8533.678579086063,946028.0,Low,1.3231195905786752,-0.6327044720712498
48,6,17971563,281539,8844.834103949355,631338.0,Low,0.8112225766334136,-0.5499898411911996
48,7,18347578,291138,9030.090958682817,376015.0,Low,0.39589612427856885,-0.5007429176020726
48,8,18643423,300132,9175.827421832775,295845.0,Low,0.26548593136493437,-0.46200171973804915
48,9,18994311,311482,9348.937231069867,350888.0,Low,0.3550227686924282,-0.4159838514098137
48,10,19250903,320655,9475.564576125238,256592.0,Low,0.2016342249605575,-0.3823224400941139
48,11,19464462,327906,9580.92633915831,213559.0,Low,0.13163370317369916,-0.3543140692256204
48,12,19645731,333711,9670.30011706047,181269.0,Low,0.07910850510482978,-0.33055579254780587
48,13,19827259,338258,9759.831552823462,181528.0,Low,0.07952981282548129,-0.30675560560093906
48,14,19980054,342221,9835.250146637822,152795.0,Low,0.03279068256494169,-0.28670704258221064
48,15,20153008,345293,9920.494766628604,172954.0,Low,0.06558273793410668,-0.26404642204479417
48,16,20316231,347918,10000.65048648018,163223.0,High,0.0497536050010572,-0.2427385864106345
48,17,20477496,350323,10079.97406843505,161265.0,High,0.04656858369976125,-0.22165195841531501
48,18,20620468,352735,10150.436293249477,142972.0,High,0.01681189592417044,-0.2029209494799184
48,19,20733219,354904,10206.033352510603,112751.0,High,-0.032347720391695194,-0.18814155503779556
48,20,20829926,356893,10253.69972869102,96707.0,High,-0.05844602568178315,-0.17547037809859467
48,21,20915246,358812,10295.758904514749,85320.0,High,-0.07696892535382452,-0.1642897660721574
48,22,20977588,360474,10326.490363037625,62342.0,High,-0.1143465655280729,-0.15612040687713083
48,23,21070918,362031,10372.516112103744,93330.0,High,-0.06393929275761381,-0.14388535867525667
48,24,21143975,363379,10408.544382069796,73057.0,High,-0.09691678859069491,-0.1343079454096617
48,25,21202779,364602,10437.53914071943,58804.0,High,-0.12010172659241665,-0.12660025402216596
48,26,21270100,365856,10470.80051522786,67321.0,High,-0.1062473719330001,-0.11775836597844017
48,27,21343592,367136,10506.99974543675,73492.0,High,-0.0962091868204887,-0.10813550626484275
48,28,21458786,368375,10563.654590407908,115194.0,High,-0.028373763783387733,-0.09307492011129531
48,29,21650867,369635,10658.14288785165,192081.0,High,0.09669606910361007,-0.0679570481115057
48,30,21979910,371266,10820.07229135161,329043.0,High,0.31948814646218815,-0.024911272707034103
48,31,22522627,373769,11087.187570833645,542717.0,High,0.6670653893289455,0.04609611742201872
48,32,23201146,377308,11421.144856500729,678519.0,High,0.8879705286336403,0.13487215193335406
48,33,23983816,382632,11806.729672101656,782670.0,High,1.0573899124698376,0.23737235889382963
48,34,24807998,390601,12212.669102897751,824182.0,High,1.1249162680670786,0.3452834435281423
48,35,25640348,401650,12622.906188443998,832350.0,High,1.138202914639594,0.45433697590290506
48,36,26510872,413491,13051.78582335293,870524.0,High,1.2002994433197123,0.5683462666235146
48,37,27377179,426152,13478.854363585544,866307.0,High,1.1934397728255524,0.681874113128386
48,38,28043149,439737,13807.290175357764,665970.0,High,0.8675574375662435,0.7691823714357534
48,39,28589085,453636,14076.372729334504,545936.0,High,0.6723016424284713,0.8407127231408241
48,40,29002813,465455,14280.268191984136,413728.0,High,0.4572427577493422,0.8949143573190737
48,41,29337373,475022,14445.094558676898,334560.0,High,0.3284624889132861,0.9387302339173809
48,42,29590885,486523,14570.084232702866,253512.0,High,0.1966240790933504,0.9719563023132997
48,43,29799399,494296,14672.82986060774,208514.0,High,0.12342714931004335,0.9992692246547062
48,44,29976497,500193,14760.04323313567,177098.0,High,0.0723236614645308,1.0224531996769122
48,45,30133385,505487,14837.078312704383,156888.0,High,0.039448645887824395,1.0429314739230178
48,46,30292624,510714,14915.37120639406,159239.0,High,0.04327294878841008,1.063744113534408
48,47,30446329,513987,14990.995248108318,153705.0,High,0.03427095293479834,1.0838472908724952
48,48,30595250,516791,15063.968667037325,148921.0,High,0.026488960133266255,1.1032458518121409
48,49,30841752,520165,15185.433702512042,246502.0,High,0.18522111723324589,1.1355349637555576
48,50,31061862,523135,15293.24950868514,220110.0,High,0.1422900231659309,1.164195694155768
48,51,31481105,525932,15499.136879870231,419243.0,High,0.4662138468589679,1.218926838389575
48,52,27527810,452919,15812.148743931364,0.0,High,-0.21575647255840597,1.3021349408594514
49,1,2052927,9378,9147.820580128802,2052927.0,Low,3.1236798017038976,-0.46944679266316564
49,2,2197841,10076,9793.555801862836,144914.0,Low,0.01997089049368869,-0.29779067138604975
49,3,2301833,10717,10256.943032762303,103992.0,High,-0.046595729369249446,-0.17460820893349344
49,4,2384865,11363,10626.932729624032,83032.0,High,-0.08069074799803551,-0.07625366029166765
49,5,2449703,11887,10915.85015862876,64838.0,High,-0.11028639537075181,0.0005494062951743547
49,6,2501915,12336,11148.506267749875,52212.0,High,-0.13082474008482875,0.0623964977019449
49,7,2544334,12682,11337.52487444582,42419.0,High,-0.14675472660351682,0.11264340972186034
49,8,2580485,13175,11498.613340714828,36151.0,High,-0.15695069877743054,0.15546563835600885
49,9,2609039,13690,11625.849656884371,28554.0,High,-0.16930851635962937,0.18928893277163913
49,10,2634404,13988,11738.875823433387,25365.0,High,-0.17449596933707207,0.2193347359113919
49,11,2658221,14282,11845.004118670837,23817.0,High,-0.17701405563656447,0.24754687442428328
49,12,2679467,14563,11939.676065625314,21246.0,High,-0.18119622609909353,0.27271356606659214
49,13,2699761,14856,12030.105910842964,20294.0,High,-0.18274481663986664,0.2967525776541392
49,14,2719117,15006,12116.356038172857,19356.0,High,-0.18427063379033423,0.3196804927171414
49,15,2738455,15130,12202.525957696798,19338.0,High,-0.18429991386358416,0.3425870860984351
49,16,2757010,15218,12285.206837661985,18555.0,High,-0.18557359704995532,0.3645661863254448
49,17,2775675,15343,12368.3778764413,18665.0,High,-0.18539466326898363,0.3866755857184459
49,18,2792984,15509,12445.506593839167,17309.0,High,-0.18760042878714364,0.4071787517561347
49,19,2808944,15703,12516.624181780118,15960.0,High,-0.1897948076101509,0.4260839762036189
49,20,2823618,15921,12582.011367584975,14674.0,High,-0.1918867061767835,0.4434658849468759
49,21,2835887,16058,12636.68189931728,12269.0,High,-0.1957988492971189,0.4579989801064121
49,22,2846318,16140,12683.162322864402,10431.0,High,-0.19878867011008214,0.47035489465601793
49,23,2859066,16219,12739.967273432778,12748.0,High,-0.19501967401452405,0.48545538345655276
49,24,2872804,16271,12801.18365332832,13738.0,High,-0.1934092699857789,0.5017285647510112
49,25,2887938,16372,12868.62059417408,15134.0,High,-0.19113843763817465,0.5196553609156866
49,26,2905757,16598,12948.02186607382,17819.0,High,-0.18677082671172948,0.5407626412684263
49,27,2923405,16703,13026.661163817049,17648.0,High,-0.18704898740760365,0.5616673656449432
49,28,2948320,16836,13137.682135217348,24915.0,High,-0.17522797116831984,0.5911801267420024
49,29,2976377,16948,13262.703824744876,28057.0,High,-0.17011697171547416,0.6244147058349274
49,30,3010738,17099,13415.816070311232,34361.0,High,-0.15986243939506062,0.6651166116770331
49,31,3053649,17341,13607.027023703098,42911.0,High,-0.1459544046013526,0.7159463163302914
49,32,3094610,17597,13789.54879811722,40961.0,High,-0.14912641253675968,0.7644661721318838
49,33,3142072,17855,14001.038958446385,47462.0,High,-0.13855142608133322,0.8206867086435699
49,34,3196978,18215,14245.699502524452,54906.0,High,-0.12644248912175865,0.8857249450792586
49,35,3260260,18493,14527.68341230386,63282.0,High,-0.11281749503613307,0.9606848707362583
49,36,3326317,18845,14822.032692166988,66057.0,High,-0.10830348374343834,1.0389318889898602
49,37,3408194,19334,15186.875721480354,81877.0,High,-0.08256955269823818,1.1359182963887748
49,38,3478917,19859,15502.016647041004,70723.0,High,-0.10071343808876679,1.2196923683561587
49,39,3545278,20404,15797.720547626815,66361.0,High,-0.10780897583966206,1.298299486123046
49,40,3614172,20801,16104.71146890526,68894.0,High,-0.10368861886510504,1.3799070383213539
49,41,3677285,21239,16385.942316506596,63113.0,High,-0.11309240239053502,1.4546667770778758
49,42,3744858,21732,16687.04687602627,67573.0,High,-0.10583745090750134,1.5347095547464142
49,43,3819620,22223,17020.185542043906,74762.0,High,-0.09414331498563383,1.6232679751814287
49,44,3893655,22803,17350.08470389907,74035.0,High,-0.09532590461078304,1.7109652365830272
49,45,3969658,23243,17688.753252537932,76003.0,High,-0.09212461660212602,1.8009936685180008
49,46,4051162,23771,18051.934197872477,81504.0,High,-0.0831763008828058,1.897538243290417
49,47,4121288,24241,18364.414897869177,70126.0,High,-0.1016845605182222,1.980605146147831
49,48,4184618,24741,18646.61269513111,63330.0,High,-0.11273941484079997,2.055621929622716
49,49,4252559,25299,18949.357058683505,67941.0,High,-0.10523883607661426,2.136100617228389
49,50,4305951,25767,19187.271235083463,53392.0,High,-0.12890526861622345,2.199345463324886
49,51,4352425,26170,19394.358878063907,46474.0,High,-0.14015857676860616,2.254395676418396
49,52,3789552,22653,19700.570001228964,0.0,High,-0.21575647255840597,2.3357959344889903
50,1,57674,1052,1320.3987341351942,57674.0,Low,-0.12193986452421667,-2.550214309223441
50,2,65882,1116,1508.3141346585094,8208.0,Low,-0.2024047591564462,-2.5002606630595436
50,3,73316,1161,1678.509442588617,7434.0,Low,-0.2036638023061924,-2.455017558090926
50,4,79874,1201,1828.6494519248624,6558.0,Low,-0.20508876587102146,-2.4151057633123143
50,5,86454,1248,1979.2931331436016,6580.0,Low,-0.20505297911482712,-2.3750600771818995
50,6,92398,1305,2115.3761181229615,5944.0,Low,-0.20608754170299068,-2.338885068312722
50,7,98211,1343,2248.4599659838327,5813.0,Low,-0.20630063556942058,-2.303507321583831
50,8,103461,1406,2368.6543924881457,5250.0,Low,-0.20721645119384838,-2.2715559762670106
50,9,108810,1444,2491.1153424636836,5349.0,Low,-0.20705541079097387,-2.239002119867073
50,10,114760,1475,2627.3356925019057,5950.0,Low,-0.20607778167857405,-2.202790595174676
50,11,120230,1513,2752.566837831161,5470.0,Low,-0.206858583631905,-2.1695003363398175
50,12,126876,1551,2904.7215346973835,6646.0,Low,-0.20494561884624413,-2.1290529761539907
50,13,135389,1586,3099.6196590461873,8513.0,Low,-0.20190862458193382,-2.077243108976449
50,14,143680,1609,3289.4352762170943,8291.0,Low,-0.2022697454853494,-2.0267843272580186
50,15,150705,1658,3450.2668659681044,7025.0,Low,-0.20432911063725986,-1.9840303842388447
50,16,155698,1699,3564.5774891178257,4993.0,Low,-0.20763450557302768,-1.953643133349914
50,17,159399,1718,3649.308836259247,3701.0,Low,-0.2097361641640769,-1.93111895639419
50,18,162856,1738,3728.454004340278,3457.0,Low,-0.2101330718236868,-1.9100797562493808
50,19,165647,1757,3792.3516508876182,2791.0,Low,-0.21121643453393354,-1.8930938124819052
50,20,167903,1778,3844.0009130197577,2256.0,Low,-0.21208670337775035,-1.8793638629514773
50,21,169103,1785,3871.473924792173,1200.0,Low,-0.21380446767507852,-1.8720606983076322
50,22,169629,1787,3883.516261619081,526.0,Low,-0.2149008437512141,-1.8688594778054137
50,23,170083,1792,3893.910217739645,454.0,Low,-0.21501796404421375,-1.8660964471818255
50,24,170415,1792,3901.511084330012,332.0,Low,-0.21521641787401868,-1.8640759049636957
50,25,170647,1792,3906.822533272679,232.0,Low,-0.2153790849476293,-1.862663959799219
50,26,170860,1797,3911.6989928622825,213.0,Low,-0.21540999169161534,-1.8613676480749366
50,27,171070,1806,3916.506769922455,210.0,Low,-0.21541487170382365,-1.8600895942622637
50,28,171588,1806,3928.365953337547,518.0,Low,-0.21491385711710295,-1.8569370615243375
50,29,172327,1812,3945.2847497540592,739.0,Low,-0.21455436288442348,-1.8524395292978364
50,30,173596,1815,3974.337459703387,1269.0,Low,-0.21369222739428717,-1.8447164326869707
50,31,175992,1820,4029.191906542309,2396.0,Low,-0.21185896947469549,-1.8301344472814272
50,32,180274,1840,4127.224770216874,4282.0,Low,-0.2087910684663992,-1.8040743214439747
50,33,185336,1867,4243.115091543509,5062.0,Low,-0.20752226529223633,-1.7732671385880234
50,34,191761,1904,4390.210175408311,6425.0,Low,-0.20530511307892357,-1.7341647778907716
50,35,198744,1943,4550.080209747287,6983.0,Low,-0.20439743080817632,-1.691666445634132
50,36,206137,1982,4719.336856441837,7393.0,Low,-0.20373049580637279,-1.6466728654575122
50,37,214777,2046,4917.142541203221,8640.0,Low,-0.20170203739844833,-1.5940900800218303
50,38,225156,2109,5154.761198858129,10379.0,Low,-0.19887325698835964,-1.5309237918231102
50,39,234624,2206,5371.52326174248,9468.0,Low,-0.2003551540289524,-1.4733018227831756
50,40,243355,2289,5571.412316563273,8731.0,Low,-0.20155401036146267,-1.4201652140286687
50,41,254243,2379,5820.68411004498,10888.0,Low,-0.1980452815836816,-1.3539011668268512
50,42,265239,2440,6072.428474586204,10996.0,Low,-0.19786960114418212,-1.2869798348070878
50,43,275400,2504,6305.0562017691245,10161.0,Low,-0.19922787120883081,-1.2251402881853326
50,44,286577,2622,6560.944412252688,11177.0,Low,-0.1975751737409469,-1.157117395498456
50,45,302527,2720,6926.106527061032,15950.0,Low,-0.18981107431751199,-1.0600461654406865
50,46,319824,2786,7322.107097583909,17297.0,Low,-0.1876199488359769,-0.9547771330702018
50,47,335270,2839,7675.730547447837,15446.0,Low,-0.1906309163685095,-0.8607732321628476
50,48,353403,2885,8090.870649505497,18133.0,Low,-0.18626005210059213,-0.7504163284238179
50,49,377981,2962,8653.5637189575,24578.0,Low,-0.17577615920638764,-0.600835344576805
50,50,398300,3091,9118.75049079391,20319.0,Low,-0.18270414987146397,-0.4771745092449046
50,51,417426,3200,9556.62451009324,19126.0,Low,-0.18464476805963867,-0.360774236763094
50,52,376113,2796,10045.930296848182,0.0,High,-0.21575647255840597,-0.23070183147095094
51,1,2644825,36641,4426.58663002382,2644825.0,Low,4.086502957063688,-1.7244948065233383
51,2,2892598,38793,4841.278962817442,247773.0,Low,0.18728861573883687,-1.6142569335147143
51,3,3184532,41148,5329.88261003394,291934.0,Low,0.259124022116023,-1.4843711783319478
51,4,3416752,43697,5718.544221756505,232220.0,Low,0.16198900578017705,-1.381053065099018
51,5,3600179,46185,6025.542040434631,183427.0,Low,0.08261886055334698,-1.2994436793614565
51,6,3764036,48348,6299.785971672356,163857.0,Low,0.05078491424774854,-1.226541276123113
51,7,3890075,49525,6510.73473095192,126039.0,Low,-0.010732519650315938,-1.1704646605268454
51,8,3983305,54824,6666.771773673885,93230.0,Low,-0.06410195983122442,-1.1289852543744638
51,9,4060896,63908,6796.634158977328,77591.0,Low,-0.08954146347318938,-1.0944638706699756
51,10,4126197,68766,6905.9270360210585,65301.0,Low,-0.10953324681993463,-1.0654104897715884
51,11,4192686,70715,7017.2082430739465,66489.0,Low,-0.10760076198544047,-1.035828550099104
51,12,4263108,71003,7135.072027505633,70422.0,Low,-0.10120306598033477,-1.0044967605457094
51,13,4335813,71745,7256.756819858958,72705.0,Low,-0.0974893766898043,-0.9721492305198711
51,14,4406112,72850,7374.414741840202,70299.0,Low,-0.10140314648087582,-0.9408721654860166
51,15,4481209,73616,7500.102973067183,75097.0,Low,-0.09359838028903825,-0.9074603992752969
51,16,4547827,74435,7611.600084641266,66618.0,Low,-0.10739092146048276,-0.8778210655945146
51,17,4600797,75152,7700.254832608472,52970.0,Low,-0.12959172366686025,-0.854253929008741
51,18,4645310,75885,7774.755281848876,44513.0,Low,-0.14334847808211043,-0.8344494368274584
51,19,4677218,76610,7828.159014115017,31908.0,Low,-0.16385266271072915,-0.8202530956120754
51,20,4699820,77376,7865.987494642764,22602.0,Low,-0.1789904605809335,-0.8101971314604489
51,21,4718422,77970,7897.121261334966,18602.0,Low,-0.18549714352535832,-0.8019208264808652
51,22,4731237,78426,7918.569450785594,12815.0,Low,-0.19491068707520492,-0.7962192434084336
51,23,4740421,78840,7933.940513752005,9184.0,Low,-0.20081712851800657,-0.7921331459494241
51,24,4747224,79304,7945.326548307808,6803.0,Low,-0.20469023154067545,-0.7891063906125729
51,25,4754673,79625,7957.793779148052,7449.0,Low,-0.20363940224515084,-0.7857922203194366
51,26,4762362,79890,7970.662692818428,7689.0,Low,-0.20324900126848533,-0.7823712704759779
51,27,4771661,80067,7986.226228807611,9299.0,Low,-0.20063006138335435,-0.778234007815772
51,28,4785397,80251,8009.215876118872,13736.0,Low,-0.19341252332725112,-0.7721226582189781
51,29,4807224,80431,8045.747255840984,21827.0,Low,-0.1802511304014158,-0.7624115030319345
51,30,4843580,80632,8106.595509892251,36356.0,Low,-0.15661723127652874,-0.7462361808172401
51,31,4904871,80805,8209.17693631585,61291.0,Low,-0.11605619647172052,-0.718966908238825
51,32,4989464,81069,8350.758418188412,84593.0,Low,-0.07815151497897373,-0.6813302311536767
51,33,5095492,81406,8528.215197827203,106028.0,Low,-0.04328382775053721,-0.6341568054803453
51,34,5227503,81997,8749.159164863237,132011.0,Low,-0.001018042014289679,-0.575423158740218
51,35,5384308,82959,9011.600315608895,156805.0,Low,0.039313632216727575,-0.5056582946221853
51,36,5548392,83834,9286.224171856786,164084.0,Low,0.051154168504844645,-0.43265489572582844
